REGION,YEAR,WEEK,ILITOTAL
Region 3,2004,19,215
Region 4,2004,19,395
Region 5,2004,19,280
Region 6,2004,19,13
Region 7,2004,19,42
Region 8,2004,19,12
Region 9,2004,19,240
Region 10,2004,19,12
Region 1,2004,20,33
Region 2,2004,20,80
Region 3,2004,20,251
Region 4,2004,20,321
Region 5,2004,20,297
Region 6,2004,20,12
Region 7,2004,20,34
Region 8,2004,20,3
Region 9,2004,20,222
Region 10,2004,20,9
Region 1,2004,21,11
Region 2,2004,21,83
Region 3,2004,21,139
Region 4,2004,21,349
Region 5,2004,21,278
Region 6,2004,21,7
Region 7,2004,21,31
Region 8,2004,21,51
Region 9,2004,21,115
Region 10,2004,21,6
Region 1,2004,22,10
Region 2,2004,22,74
Region 3,2004,22,74
Region 4,2004,22,338
Region 5,2004,22,317
Region 6,2004,22,9
Region 7,2004,22,13
Region 8,2004,22,67
Region 9,2004,22,148
Region 10,2004,22,11
Region 1,2004,23,9
Region 2,2004,23,79
Region 3,2004,23,80
Region 4,2004,23,267
Region 5,2004,23,312
Region 6,2004,23,13
Region 7,2004,23,73
Region 8,2004,23,46
Region 9,2004,23,103
Region 10,2004,23,5
Region 1,2004,24,6
Region 2,2004,24,59
Region 3,2004,24,85
Region 4,2004,24,250
Region 5,2004,24,268
Region 6,2004,24,10
Region 7,2004,24,17
Region 8,2004,24,37
Region 9,2004,24,117
Region 10,2004,24,2
Region 1,2004,25,8
Region 2,2004,25,45
Region 3,2004,25,172
Region 4,2004,25,232
Region 5,2004,25,253
Region 6,2004,25,7
Region 7,2004,25,31
Region 8,2004,25,47
Region 9,2004,25,91
Region 10,2004,25,1
Region 1,2004,26,6
Region 2,2004,26,12
Region 3,2004,26,54
Region 4,2004,26,225
Region 5,2004,26,235
Region 6,2004,26,6
Region 7,2004,26,25
Region 8,2004,26,50
Region 9,2004,26,84
Region 10,2004,26,1
Region 1,2004,27,6
Region 2,2004,27,29
Region 3,2004,27,48
Region 4,2004,27,232
Region 5,2004,27,235
Region 6,2004,27,21
Region 7,2004,27,12
Region 8,2004,27,37
Region 9,2004,27,90
Region 10,2004,27,0
Region 1,2004,28,6
Region 2,2004,28,57
Region 3,2004,28,126
Region 4,2004,28,269
Region 5,2004,28,229
Region 6,2004,28,11
Region 7,2004,28,26
Region 8,2004,28,35
Region 9,2004,28,75
Region 10,2004,28,2
Region 1,2004,29,3
Region 2,2004,29,48
Region 3,2004,29,11
Region 4,2004,29,235
Region 5,2004,29,202
Region 6,2004,29,19
Region 7,2004,29,22
Region 8,2004,29,37
Region 9,2004,29,81
Region 10,2004,29,1
Region 1,2004,30,4
Region 2,2004,30,49
Region 3,2004,30,44
Region 4,2004,30,271
Region 5,2004,30,189
Region 6,2004,30,13
Region 7,2004,30,20
Region 8,2004,30,45
Region 9,2004,30,84
Region 10,2004,30,0
Region 1,2004,31,6
Region 2,2004,31,36
Region 3,2004,31,127
Region 4,2004,31,217
Region 5,2004,31,184
Region 6,2004,31,7
Region 7,2004,31,33
Region 8,2004,31,42
Region 9,2004,31,78
Region 10,2004,31,3
Region 1,2004,32,8
Region 2,2004,32,43
Region 3,2004,32,146
Region 4,2004,32,232
Region 5,2004,32,212
Region 6,2004,32,7
Region 7,2004,32,28
Region 8,2004,32,51
Region 9,2004,32,80
Region 10,2004,32,2
Region 1,2004,33,18
Region 2,2004,33,33
Region 3,2004,33,50
Region 4,2004,33,296
Region 5,2004,33,214
Region 6,2004,33,17
Region 7,2004,33,32
Region 8,2004,33,39
Region 9,2004,33,70
Region 10,2004,33,1
Region 1,2004,34,9
Region 2,2004,34,36
Region 3,2004,34,58
Region 4,2004,34,297
Region 5,2004,34,225
Region 6,2004,34,19
Region 7,2004,34,33
Region 8,2004,34,37
Region 9,2004,34,83
Region 10,2004,34,2
Region 1,2004,35,10
Region 2,2004,35,40
Region 3,2004,35,156
Region 4,2004,35,326
Region 5,2004,35,252
Region 6,2004,35,21
Region 7,2004,35,35
Region 8,2004,35,28
Region 9,2004,35,91
Region 10,2004,35,1
Region 1,2004,36,12
Region 2,2004,36,53
Region 3,2004,36,54
Region 4,2004,36,318
Region 5,2004,36,256
Region 6,2004,36,17
Region 7,2004,36,34
Region 8,2004,36,61
Region 9,2004,36,107
Region 10,2004,36,1
Region 1,2004,37,13
Region 2,2004,37,60
Region 3,2004,37,190
Region 4,2004,37,298
Region 5,2004,37,285
Region 6,2004,37,23
Region 7,2004,37,40
Region 8,2004,37,68
Region 9,2004,37,145
Region 10,2004,37,0
Region 1,2004,38,11
Region 2,2004,38,92
Region 3,2004,38,131
Region 4,2004,38,302
Region 5,2004,38,292
Region 6,2004,38,28
Region 7,2004,38,36
Region 8,2004,38,60
Region 9,2004,38,136
Region 10,2004,38,1
Region 1,2004,39,14
Region 2,2004,39,57
Region 3,2004,39,198
Region 4,2004,39,307
Region 5,2004,39,266
Region 6,2004,39,22
Region 7,2004,39,60
Region 8,2004,39,51
Region 9,2004,39,140
Region 10,2004,39,1
Region 1,2004,40,85
Region 2,2004,40,209
Region 3,2004,40,423
Region 4,2004,40,902
Region 5,2004,40,625
Region 6,2004,40,281
Region 7,2004,40,86
Region 8,2004,40,167
Region 9,2004,40,354
Region 10,2004,40,39
Region 1,2004,41,119
Region 2,2004,41,148
Region 3,2004,41,625
Region 4,2004,41,1103
Region 5,2004,41,675
Region 6,2004,41,231
Region 7,2004,41,82
Region 8,2004,41,200
Region 9,2004,41,402
Region 10,2004,41,46
Region 1,2004,42,105
Region 2,2004,42,177
Region 3,2004,42,638
Region 4,2004,42,1249
Region 5,2004,42,683
Region 6,2004,42,382
Region 7,2004,42,118
Region 8,2004,42,289
Region 9,2004,42,324
Region 10,2004,42,54
Region 1,2004,43,119
Region 2,2004,43,226
Region 3,2004,43,819
Region 4,2004,43,1170
Region 5,2004,43,810
Region 6,2004,43,255
Region 7,2004,43,104
Region 8,2004,43,317
Region 9,2004,43,493
Region 10,2004,43,56
Region 1,2004,44,146
Region 2,2004,44,210
Region 3,2004,44,746
Region 4,2004,44,1113
Region 5,2004,44,895
Region 6,2004,44,276
Region 7,2004,44,147
Region 8,2004,44,379
Region 9,2004,44,568
Region 10,2004,44,71
Region 1,2004,45,214
Region 2,2004,45,228
Region 3,2004,45,719
Region 4,2004,45,1284
Region 5,2004,45,906
Region 6,2004,45,320
Region 7,2004,45,149
Region 8,2004,45,433
Region 9,2004,45,620
Region 10,2004,45,96
Region 1,2004,46,158
Region 2,2004,46,324
Region 3,2004,46,590
Region 4,2004,46,1425
Region 5,2004,46,951
Region 6,2004,46,246
Region 7,2004,46,143
Region 8,2004,46,309
Region 9,2004,46,752
Region 10,2004,46,85
Region 1,2004,47,147
Region 2,2004,47,270
Region 3,2004,47,646
Region 4,2004,47,1286
Region 5,2004,47,859
Region 6,2004,47,267
Region 7,2004,47,112
Region 8,2004,47,289
Region 9,2004,47,712
Region 10,2004,47,125
Region 1,2004,48,260
Region 2,2004,48,336
Region 3,2004,48,752
Region 4,2004,48,1638
Region 5,2004,48,953
Region 6,2004,48,378
Region 7,2004,48,130
Region 8,2004,48,264
Region 9,2004,48,584
Region 10,2004,48,112
Region 1,2004,49,292
Region 2,2004,49,466
Region 3,2004,49,786
Region 4,2004,49,1453
Region 5,2004,49,961
Region 6,2004,49,261
Region 7,2004,49,144
Region 8,2004,49,334
Region 9,2004,49,624
Region 10,2004,49,107
Region 1,2004,50,301
Region 2,2004,50,491
Region 3,2004,50,779
Region 4,2004,50,1635
Region 5,2004,50,930
Region 6,2004,50,292
Region 7,2004,50,170
Region 8,2004,50,363
Region 9,2004,50,682
Region 10,2004,50,112
Region 1,2004,51,431
Region 2,2004,51,674
Region 3,2004,51,674
Region 4,2004,51,1386
Region 5,2004,51,843
Region 6,2004,51,296
Region 7,2004,51,192
Region 8,2004,51,266
Region 9,2004,51,822
Region 10,2004,51,105
Region 1,2004,52,624
Region 2,2004,52,751
Region 3,2004,52,946
Region 4,2004,52,1536
Region 5,2004,52,1277
Region 6,2004,52,352
Region 7,2004,52,179
Region 8,2004,52,377
Region 9,2004,52,1101
Region 10,2004,52,136
Region 1,2005,1,701
Region 2,2005,1,751
Region 3,2005,1,1059
Region 4,2005,1,1533
Region 5,2005,1,1470
Region 6,2005,1,451
Region 7,2005,1,202
Region 8,2005,1,668
Region 9,2005,1,1066
Region 10,2005,1,140
Region 1,2005,2,656
Region 2,2005,2,648
Region 3,2005,2,964
Region 4,2005,2,1489
Region 5,2005,2,1621
Region 6,2005,2,423
Region 7,2005,2,237
Region 8,2005,2,765
Region 9,2005,2,1324
Region 10,2005,2,196
Region 1,2005,3,697
Region 2,2005,3,522
Region 3,2005,3,879
Region 4,2005,3,1950
Region 5,2005,3,1919
Region 6,2005,3,636
Region 7,2005,3,410
Region 8,2005,3,839
Region 9,2005,3,1295
Region 10,2005,3,181
Region 1,2005,4,678
Region 2,2005,4,641
Region 3,2005,4,1169
Region 4,2005,4,2934
Region 5,2005,4,2648
Region 6,2005,4,886
Region 7,2005,4,571
Region 8,2005,4,1069
Region 9,2005,4,1644
Region 10,2005,4,182
Region 1,2005,5,708
Region 2,2005,5,700
Region 3,2005,5,1782
Region 4,2005,5,3724
Region 5,2005,5,3656
Region 6,2005,5,1600
Region 7,2005,5,834
Region 8,2005,5,1261
Region 9,2005,5,1753
Region 10,2005,5,174
Region 1,2005,6,751
Region 2,2005,6,811
Region 3,2005,6,1880
Region 4,2005,6,5163
Region 5,2005,6,4340
Region 6,2005,6,1950
Region 7,2005,6,978
Region 8,2005,6,1364
Region 9,2005,6,1862
Region 10,2005,6,270
Region 1,2005,7,612
Region 2,2005,7,694
Region 3,2005,7,2505
Region 4,2005,7,5177
Region 5,2005,7,4391
Region 6,2005,7,2023
Region 7,2005,7,689
Region 8,2005,7,1444
Region 9,2005,7,2157
Region 10,2005,7,239
Region 1,2005,8,456
Region 2,2005,8,617
Region 3,2005,8,1607
Region 4,2005,8,4825
Region 5,2005,8,3714
Region 6,2005,8,1576
Region 7,2005,8,532
Region 8,2005,8,1174
Region 9,2005,8,1794
Region 10,2005,8,335
Region 1,2005,9,377
Region 2,2005,9,504
Region 3,2005,9,1251
Region 4,2005,9,3971
Region 5,2005,9,3001
Region 6,2005,9,1094
Region 7,2005,9,391
Region 8,2005,9,965
Region 9,2005,9,1419
Region 10,2005,9,261
Region 1,2005,10,304
Region 2,2005,10,464
Region 3,2005,10,1225
Region 4,2005,10,3600
Region 5,2005,10,2350
Region 6,2005,10,960
Region 7,2005,10,260
Region 8,2005,10,671
Region 9,2005,10,1533
Region 10,2005,10,234
Region 1,2005,11,270
Region 2,2005,11,401
Region 3,2005,11,1169
Region 4,2005,11,2732
Region 5,2005,11,1979
Region 6,2005,11,662
Region 7,2005,11,232
Region 8,2005,11,583
Region 9,2005,11,1338
Region 10,2005,11,136
Region 1,2005,12,206
Region 2,2005,12,409
Region 3,2005,12,905
Region 4,2005,12,2352
Region 5,2005,12,1465
Region 6,2005,12,452
Region 7,2005,12,159
Region 8,2005,12,568
Region 9,2005,12,1249
Region 10,2005,12,135
Region 1,2005,13,225
Region 2,2005,13,321
Region 3,2005,13,735
Region 4,2005,13,1708
Region 5,2005,13,1304
Region 6,2005,13,389
Region 7,2005,13,104
Region 8,2005,13,462
Region 9,2005,13,986
Region 10,2005,13,95
Region 1,2005,14,167
Region 2,2005,14,233
Region 3,2005,14,511
Region 4,2005,14,1313
Region 5,2005,14,848
Region 6,2005,14,321
Region 7,2005,14,77
Region 8,2005,14,388
Region 9,2005,14,890
Region 10,2005,14,68
Region 1,2005,15,120
Region 2,2005,15,224
Region 3,2005,15,526
Region 4,2005,15,1042
Region 5,2005,15,749
Region 6,2005,15,288
Region 7,2005,15,27
Region 8,2005,15,368
Region 9,2005,15,1034
Region 10,2005,15,67
Region 1,2005,16,109
Region 2,2005,16,182
Region 3,2005,16,517
Region 4,2005,16,969
Region 5,2005,16,679
Region 6,2005,16,307
Region 7,2005,16,29
Region 8,2005,16,243
Region 9,2005,16,765
Region 10,2005,16,25
Region 1,2005,17,107
Region 2,2005,17,163
Region 3,2005,17,393
Region 4,2005,17,1024
Region 5,2005,17,516
Region 6,2005,17,349
Region 7,2005,17,10
Region 8,2005,17,226
Region 9,2005,17,816
Region 10,2005,17,42
Region 1,2005,18,96
Region 2,2005,18,124
Region 3,2005,18,392
Region 4,2005,18,811
Region 5,2005,18,463
Region 6,2005,18,258
Region 7,2005,18,43
Region 8,2005,18,174
Region 9,2005,18,587
Region 10,2005,18,42
Region 1,2005,19,35
Region 2,2005,19,143
Region 3,2005,19,407
Region 4,2005,19,782
Region 5,2005,19,477
Region 6,2005,19,275
Region 7,2005,19,19
Region 8,2005,19,186
Region 9,2005,19,652
Region 10,2005,19,36
Region 1,2005,20,33
Region 2,2005,20,102
Region 3,2005,20,251
Region 4,2005,20,735
Region 5,2005,20,392
Region 6,2005,20,197
Region 7,2005,20,12
Region 8,2005,20,161
Region 9,2005,20,615
Region 10,2005,20,33
Region 1,2005,21,39
Region 2,2005,21,73
Region 3,2005,21,183
Region 4,2005,21,594
Region 5,2005,21,377
Region 6,2005,21,177
Region 7,2005,21,4
Region 8,2005,21,107
Region 9,2005,21,464
Region 10,2005,21,38
Region 1,2005,22,23
Region 2,2005,22,87
Region 3,2005,22,191
Region 4,2005,22,607
Region 5,2005,22,398
Region 6,2005,22,162
Region 7,2005,22,7
Region 8,2005,22,105
Region 9,2005,22,440
Region 10,2005,22,79
Region 1,2005,23,35
Region 2,2005,23,102
Region 3,2005,23,182
Region 4,2005,23,486
Region 5,2005,23,241
Region 6,2005,23,142
Region 7,2005,23,0
Region 8,2005,23,128
Region 9,2005,23,393
Region 10,2005,23,35
Region 1,2005,24,24
Region 2,2005,24,75
Region 3,2005,24,155
Region 4,2005,24,479
Region 5,2005,24,317
Region 6,2005,24,132
Region 7,2005,24,0
Region 8,2005,24,121
Region 9,2005,24,306
Region 10,2005,24,5
Region 1,2005,25,24
Region 2,2005,25,73
Region 3,2005,25,129
Region 4,2005,25,462
Region 5,2005,25,323
Region 6,2005,25,110
Region 7,2005,25,0
Region 8,2005,25,81
Region 9,2005,25,409
Region 10,2005,25,17
Region 1,2005,26,24
Region 2,2005,26,69
Region 3,2005,26,134
Region 4,2005,26,414
Region 5,2005,26,301
Region 6,2005,26,105
Region 7,2005,26,4
Region 8,2005,26,3
Region 9,2005,26,294
Region 10,2005,26,11
Region 1,2005,27,21
Region 2,2005,27,32
Region 3,2005,27,127
Region 4,2005,27,364
Region 5,2005,27,303
Region 6,2005,27,82
Region 7,2005,27,2
Region 8,2005,27,8
Region 9,2005,27,243
Region 10,2005,27,16
Region 1,2005,28,32
Region 2,2005,28,60
Region 3,2005,28,134
Region 4,2005,28,303
Region 5,2005,28,264
Region 6,2005,28,111
Region 7,2005,28,0
Region 8,2005,28,5
Region 9,2005,28,219
Region 10,2005,28,20
Region 1,2005,29,23
Region 2,2005,29,59
Region 3,2005,29,148
Region 4,2005,29,272
Region 5,2005,29,283
Region 6,2005,29,94
Region 7,2005,29,5
Region 8,2005,29,8
Region 9,2005,29,158
Region 10,2005,29,18
Region 1,2005,30,21
Region 2,2005,30,46
Region 3,2005,30,116
Region 4,2005,30,304
Region 5,2005,30,251
Region 6,2005,30,101
Region 7,2005,30,3
Region 8,2005,30,13
Region 9,2005,30,120
Region 10,2005,30,15
Region 1,2005,31,15
Region 2,2005,31,54
Region 3,2005,31,145
Region 4,2005,31,292
Region 5,2005,31,246
Region 6,2005,31,91
Region 7,2005,31,1
Region 8,2005,31,5
Region 9,2005,31,124
Region 10,2005,31,9
Region 1,2005,32,16
Region 2,2005,32,47
Region 3,2005,32,166
Region 4,2005,32,327
Region 5,2005,32,268
Region 6,2005,32,80
Region 7,2005,32,0
Region 8,2005,32,4
Region 9,2005,32,102
Region 10,2005,32,13
Region 1,2005,33,25
Region 2,2005,33,34
Region 3,2005,33,61
Region 4,2005,33,331
Region 5,2005,33,244
Region 6,2005,33,71
Region 7,2005,33,2
Region 8,2005,33,6
Region 9,2005,33,134
Region 10,2005,33,20
Region 1,2005,34,22
Region 2,2005,34,9
Region 3,2005,34,148
Region 4,2005,34,200
Region 5,2005,34,260
Region 6,2005,34,109
Region 7,2005,34,3
Region 8,2005,34,5
Region 9,2005,34,155
Region 10,2005,34,11
Region 1,2005,35,14
Region 2,2005,35,44
Region 3,2005,35,126
Region 4,2005,35,208
Region 5,2005,35,257
Region 6,2005,35,209
Region 7,2005,35,5
Region 8,2005,35,6
Region 9,2005,35,143
Region 10,2005,35,21
Region 1,2005,36,25
Region 2,2005,36,64
Region 3,2005,36,180
Region 4,2005,36,193
Region 5,2005,36,281
Region 6,2005,36,132
Region 7,2005,36,2
Region 8,2005,36,8
Region 9,2005,36,152
Region 10,2005,36,24
Region 1,2005,37,21
Region 2,2005,37,57
Region 3,2005,37,244
Region 4,2005,37,148
Region 5,2005,37,270
Region 6,2005,37,138
Region 7,2005,37,4
Region 8,2005,37,9
Region 9,2005,37,118
Region 10,2005,37,17
Region 1,2005,38,30
Region 2,2005,38,95
Region 3,2005,38,230
Region 4,2005,38,169
Region 5,2005,38,293
Region 6,2005,38,190
Region 7,2005,38,17
Region 8,2005,38,12
Region 9,2005,38,160
Region 10,2005,38,23
Region 1,2005,39,35
Region 2,2005,39,94
Region 3,2005,39,251
Region 4,2005,39,212
Region 5,2005,39,243
Region 6,2005,39,171
Region 7,2005,39,8
Region 8,2005,39,15
Region 9,2005,39,158
Region 10,2005,39,17
Region 1,2005,40,167
Region 2,2005,40,281
Region 3,2005,40,515
Region 4,2005,40,602
Region 5,2005,40,609
Region 6,2005,40,220
Region 7,2005,40,65
Region 8,2005,40,585
Region 9,2005,40,509
Region 10,2005,40,33
Region 1,2005,41,156
Region 2,2005,41,300
Region 3,2005,41,501
Region 4,2005,41,864
Region 5,2005,41,732
Region 6,2005,41,241
Region 7,2005,41,39
Region 8,2005,41,163
Region 9,2005,41,534
Region 10,2005,41,52
Region 1,2005,42,216
Region 2,2005,42,349
Region 3,2005,42,379
Region 4,2005,42,1074
Region 5,2005,42,816
Region 6,2005,42,287
Region 7,2005,42,50
Region 8,2005,42,267
Region 9,2005,42,635
Region 10,2005,42,49
Region 1,2005,43,218
Region 2,2005,43,341
Region 3,2005,43,425
Region 4,2005,43,1088
Region 5,2005,43,844
Region 6,2005,43,287
Region 7,2005,43,74
Region 8,2005,43,236
Region 9,2005,43,682
Region 10,2005,43,53
Region 1,2005,44,224
Region 2,2005,44,514
Region 3,2005,44,469
Region 4,2005,44,1198
Region 5,2005,44,970
Region 6,2005,44,310
Region 7,2005,44,61
Region 8,2005,44,254
Region 9,2005,44,946
Region 10,2005,44,59
Region 1,2005,45,302
Region 2,2005,45,524
Region 3,2005,45,511
Region 4,2005,45,1227
Region 5,2005,45,870
Region 6,2005,45,371
Region 7,2005,45,66
Region 8,2005,45,268
Region 9,2005,45,822
Region 10,2005,45,77
Region 1,2005,46,293
Region 2,2005,46,469
Region 3,2005,46,496
Region 4,2005,46,1289
Region 5,2005,46,919
Region 6,2005,46,462
Region 7,2005,46,79
Region 8,2005,46,297
Region 9,2005,46,891
Region 10,2005,46,81
Region 1,2005,47,258
Region 2,2005,47,393
Region 3,2005,47,430
Region 4,2005,47,1216
Region 5,2005,47,906
Region 6,2005,47,365
Region 7,2005,47,71
Region 8,2005,47,192
Region 9,2005,47,907
Region 10,2005,47,64
Region 1,2005,48,270
Region 2,2005,48,582
Region 3,2005,48,532
Region 4,2005,48,1370
Region 5,2005,48,1027
Region 6,2005,48,489
Region 7,2005,48,101
Region 8,2005,48,403
Region 9,2005,48,1094
Region 10,2005,48,98
Region 1,2005,49,281
Region 2,2005,49,512
Region 3,2005,49,457
Region 4,2005,49,1602
Region 5,2005,49,905
Region 6,2005,49,514
Region 7,2005,49,62
Region 8,2005,49,388
Region 9,2005,49,1526
Region 10,2005,49,124
Region 1,2005,50,267
Region 2,2005,50,498
Region 3,2005,50,505
Region 4,2005,50,1676
Region 5,2005,50,914
Region 6,2005,50,710
Region 7,2005,50,74
Region 8,2005,50,752
Region 9,2005,50,2116
Region 10,2005,50,185
Region 1,2005,51,231
Region 2,2005,51,489
Region 3,2005,51,530
Region 4,2005,51,1723
Region 5,2005,51,966
Region 6,2005,51,926
Region 7,2005,51,117
Region 8,2005,51,901
Region 9,2005,51,2518
Region 10,2005,51,176
Region 1,2005,52,293
Region 2,2005,52,455
Region 3,2005,52,655
Region 4,2005,52,2014
Region 5,2005,52,1138
Region 6,2005,52,1132
Region 7,2005,52,149
Region 8,2005,52,942
Region 9,2005,52,1864
Region 10,2005,52,200
Region 1,2006,1,239
Region 2,2006,1,364
Region 3,2006,1,808
Region 4,2006,1,2057
Region 5,2006,1,1312
Region 6,2006,1,1188
Region 7,2006,1,130
Region 8,2006,1,637
Region 9,2006,1,1472
Region 10,2006,1,132
Region 1,2006,2,272
Region 2,2006,2,429
Region 3,2006,2,934
Region 4,2006,2,2017
Region 5,2006,2,1202
Region 6,2006,2,1162
Region 7,2006,2,220
Region 8,2006,2,533
Region 9,2006,2,951
Region 10,2006,2,162
Region 1,2006,3,264
Region 2,2006,3,379
Region 3,2006,3,977
Region 4,2006,3,2033
Region 5,2006,3,1174
Region 6,2006,3,1314
Region 7,2006,3,296
Region 8,2006,3,474
Region 9,2006,3,819
Region 10,2006,3,128
Region 1,2006,4,340
Region 2,2006,4,487
Region 3,2006,4,977
Region 4,2006,4,2445
Region 5,2006,4,1411
Region 6,2006,4,1431
Region 7,2006,4,392
Region 8,2006,4,505
Region 9,2006,4,1008
Region 10,2006,4,118
Region 1,2006,5,430
Region 2,2006,5,603
Region 3,2006,5,710
Region 4,2006,5,2795
Region 5,2006,5,1485
Region 6,2006,5,1329
Region 7,2006,5,436
Region 8,2006,5,579
Region 9,2006,5,1037
Region 10,2006,5,147
Region 1,2006,6,483
Region 2,2006,6,717
Region 3,2006,6,991
Region 4,2006,6,3282
Region 5,2006,6,1765
Region 6,2006,6,1187
Region 7,2006,6,473
Region 8,2006,6,588
Region 9,2006,6,813
Region 10,2006,6,128
Region 1,2006,7,545
Region 2,2006,7,593
Region 3,2006,7,1002
Region 4,2006,7,3652
Region 5,2006,7,1852
Region 6,2006,7,1472
Region 7,2006,7,435
Region 8,2006,7,599
Region 9,2006,7,978
Region 10,2006,7,98
Region 1,2006,8,555
Region 2,2006,8,541
Region 3,2006,8,1315
Region 4,2006,8,3804
Region 5,2006,8,2091
Region 6,2006,8,1354
Region 7,2006,8,479
Region 8,2006,8,694
Region 9,2006,8,942
Region 10,2006,8,126
Region 1,2006,9,613
Region 2,2006,9,623
Region 3,2006,9,1167
Region 4,2006,9,3426
Region 5,2006,9,2076
Region 6,2006,9,1387
Region 7,2006,9,354
Region 8,2006,9,746
Region 9,2006,9,831
Region 10,2006,9,120
Region 1,2006,10,614
Region 2,2006,10,554
Region 3,2006,10,1690
Region 4,2006,10,2693
Region 5,2006,10,2292
Region 6,2006,10,1179
Region 7,2006,10,270
Region 8,2006,10,767
Region 9,2006,10,1050
Region 10,2006,10,152
Region 1,2006,11,515
Region 2,2006,11,446
Region 3,2006,11,1489
Region 4,2006,11,2225
Region 5,2006,11,1897
Region 6,2006,11,751
Region 7,2006,11,152
Region 8,2006,11,609
Region 9,2006,11,1076
Region 10,2006,11,162
Region 1,2006,12,488
Region 2,2006,12,533
Region 3,2006,12,1176
Region 4,2006,12,1519
Region 5,2006,12,1611
Region 6,2006,12,732
Region 7,2006,12,135
Region 8,2006,12,612
Region 9,2006,12,1120
Region 10,2006,12,138
Region 1,2006,13,460
Region 2,2006,13,426
Region 3,2006,13,1103
Region 4,2006,13,1473
Region 5,2006,13,1464
Region 6,2006,13,748
Region 7,2006,13,101
Region 8,2006,13,445
Region 9,2006,13,1003
Region 10,2006,13,90
Region 1,2006,14,426
Region 2,2006,14,242
Region 3,2006,14,652
Region 4,2006,14,1133
Region 5,2006,14,1066
Region 6,2006,14,832
Region 7,2006,14,55
Region 8,2006,14,324
Region 9,2006,14,934
Region 10,2006,14,74
Region 1,2006,15,385
Region 2,2006,15,299
Region 3,2006,15,473
Region 4,2006,15,764
Region 5,2006,15,799
Region 6,2006,15,671
Region 7,2006,15,48
Region 8,2006,15,266
Region 9,2006,15,776
Region 10,2006,15,66
Region 1,2006,16,273
Region 2,2006,16,227
Region 3,2006,16,394
Region 4,2006,16,671
Region 5,2006,16,660
Region 6,2006,16,519
Region 7,2006,16,30
Region 8,2006,16,142
Region 9,2006,16,514
Region 10,2006,16,120
Region 1,2006,17,190
Region 2,2006,17,231
Region 3,2006,17,273
Region 4,2006,17,691
Region 5,2006,17,533
Region 6,2006,17,504
Region 7,2006,17,28
Region 8,2006,17,122
Region 9,2006,17,505
Region 10,2006,17,100
Region 1,2006,18,154
Region 2,2006,18,182
Region 3,2006,18,256
Region 4,2006,18,626
Region 5,2006,18,450
Region 6,2006,18,386
Region 7,2006,18,31
Region 8,2006,18,120
Region 9,2006,18,493
Region 10,2006,18,82
Region 1,2006,19,118
