REGION,YEAR,WEEK,ILITOTAL
Hawaii,2022,6,10
Idaho,2022,6,159
Illinois,2022,6,674
Indiana,2022,6,419
Iowa,2022,6,119
Kansas,2022,6,167
Kentucky,2022,6,645
Louisiana,2022,6,402
Maine,2022,6,109
Maryland,2022,6,402
Massachusetts,2022,6,332
Michigan,2022,6,505
Minnesota,2022,6,436
Mississippi,2022,6,328
Missouri,2022,6,337
Montana,2022,6,85
Nebraska,2022,6,265
Nevada,2022,6,163
New Hampshire,2022,6,2
New Jersey,2022,6,421
New Mexico,2022,6,414
New York,2022,6,561
North Carolina,2022,6,711
North Dakota,2022,6,109
Ohio,2022,6,641
Oklahoma,2022,6,216
Oregon,2022,6,476
Pennsylvania,2022,6,493
Rhode Island,2022,6,53
South Carolina,2022,6,414
South Dakota,2022,6,79
Tennessee,2022,6,475
Texas,2022,6,1001
Utah,2022,6,300
Vermont,2022,6,30
Virginia,2022,6,1186
Washington,2022,6,386
West Virginia,2022,6,164
Wisconsin,2022,6,137
Wyoming,2022,6,79
Commonwealth of the Northern Mariana Islands,2022,6,X
Puerto Rico,2022,6,107
Virgin Islands,2022,6,11
New York City,2022,6,657
Alabama,2022,7,706
Alaska,2022,7,32
Arizona,2022,7,177
Arkansas,2022,7,268
California,2022,7,1109
Colorado,2022,7,539
Connecticut,2022,7,256
Delaware,2022,7,39
District of Columbia,2022,7,75
Florida,2022,7,4475
Georgia,2022,7,1364
Hawaii,2022,7,11
Idaho,2022,7,184
Illinois,2022,7,768
Indiana,2022,7,525
Iowa,2022,7,82
Kansas,2022,7,142
Kentucky,2022,7,504
Louisiana,2022,7,503
Maine,2022,7,80
Maryland,2022,7,428
Massachusetts,2022,7,310
Michigan,2022,7,455
Minnesota,2022,7,414
Mississippi,2022,7,360
Missouri,2022,7,289
Montana,2022,7,68
Nebraska,2022,7,290
Nevada,2022,7,193
New Hampshire,2022,7,3
New Jersey,2022,7,492
New Mexico,2022,7,251
New York,2022,7,564
North Carolina,2022,7,711
North Dakota,2022,7,77
Ohio,2022,7,706
Oklahoma,2022,7,247
Oregon,2022,7,312
Pennsylvania,2022,7,491
Rhode Island,2022,7,70
South Carolina,2022,7,467
South Dakota,2022,7,80
Tennessee,2022,7,485
Texas,2022,7,1217
Utah,2022,7,351
Vermont,2022,7,23
Virginia,2022,7,1162
Washington,2022,7,342
West Virginia,2022,7,147
Wisconsin,2022,7,155
Wyoming,2022,7,67
Commonwealth of the Northern Mariana Islands,2022,7,X
Puerto Rico,2022,7,150
Virgin Islands,2022,7,6
New York City,2022,7,721
Alabama,2022,8,646
Alaska,2022,8,41
Arizona,2022,8,169
Arkansas,2022,8,346
California,2022,8,1038
Colorado,2022,8,580
Connecticut,2022,8,312
Delaware,2022,8,36
District of Columbia,2022,8,0
Florida,2022,8,4550
Georgia,2022,8,1198
Hawaii,2022,8,9
Idaho,2022,8,173
Illinois,2022,8,910
Indiana,2022,8,490
Iowa,2022,8,86
Kansas,2022,8,170
Kentucky,2022,8,620
Louisiana,2022,8,449
Maine,2022,8,81
Maryland,2022,8,383
Massachusetts,2022,8,354
Michigan,2022,8,477
Minnesota,2022,8,386
Mississippi,2022,8,298
Missouri,2022,8,306
Montana,2022,8,77
Nebraska,2022,8,270
Nevada,2022,8,180
New Hampshire,2022,8,2
New Jersey,2022,8,499
New Mexico,2022,8,399
New York,2022,8,432
North Carolina,2022,8,716
North Dakota,2022,8,67
Ohio,2022,8,432
Oklahoma,2022,8,223
Oregon,2022,8,271
Pennsylvania,2022,8,466
Rhode Island,2022,8,58
South Carolina,2022,8,474
South Dakota,2022,8,65
Tennessee,2022,8,526
Texas,2022,8,1199
Utah,2022,8,432
Vermont,2022,8,27
Virginia,2022,8,1172
Washington,2022,8,288
West Virginia,2022,8,139
Wisconsin,2022,8,157
Wyoming,2022,8,40
Commonwealth of the Northern Mariana Islands,2022,8,X
Puerto Rico,2022,8,133
Virgin Islands,2022,8,3
New York City,2022,8,749
Alabama,2022,9,610
Alaska,2022,9,35
Arizona,2022,9,130
Arkansas,2022,9,318
California,2022,9,1260
Colorado,2022,9,811
Connecticut,2022,9,303
Delaware,2022,9,58
District of Columbia,2022,9,86
Florida,2022,9,4289
Georgia,2022,9,1093
Hawaii,2022,9,14
Idaho,2022,9,238
Illinois,2022,9,1033
Indiana,2022,9,591
Iowa,2022,9,111
Kansas,2022,9,228
Kentucky,2022,9,623
Louisiana,2022,9,528
Maine,2022,9,84
Maryland,2022,9,490
Massachusetts,2022,9,409
Michigan,2022,9,572
Minnesota,2022,9,454
Mississippi,2022,9,305
Missouri,2022,9,331
Montana,2022,9,71
Nebraska,2022,9,329
Nevada,2022,9,155
New Hampshire,2022,9,3
New Jersey,2022,9,517
New Mexico,2022,9,475
New York,2022,9,499
North Carolina,2022,9,686
North Dakota,2022,9,71
Ohio,2022,9,860
Oklahoma,2022,9,332
Oregon,2022,9,291
Pennsylvania,2022,9,559
Rhode Island,2022,9,53
South Carolina,2022,9,441
South Dakota,2022,9,65
Tennessee,2022,9,546
Texas,2022,9,1425
Utah,2022,9,465
Vermont,2022,9,28
Virginia,2022,9,1238
Washington,2022,9,329
West Virginia,2022,9,145
Wisconsin,2022,9,161
Wyoming,2022,9,29
Commonwealth of the Northern Mariana Islands,2022,9,X
Puerto Rico,2022,9,167
Virgin Islands,2022,9,11
New York City,2022,9,846
Alabama,2022,10,656
Alaska,2022,10,15
Arizona,2022,10,142
Arkansas,2022,10,507
California,2022,10,1291
Colorado,2022,10,929
Connecticut,2022,10,434
Delaware,2022,10,54
District of Columbia,2022,10,184
Florida,2022,10,4253
Georgia,2022,10,1125
Hawaii,2022,10,13
Idaho,2022,10,245
Illinois,2022,10,1186
Indiana,2022,10,637
Iowa,2022,10,88
Kansas,2022,10,195
Kentucky,2022,10,663
Louisiana,2022,10,583
Maine,2022,10,83
Maryland,2022,10,534
Massachusetts,2022,10,658
Michigan,2022,10,641
Minnesota,2022,10,450
Mississippi,2022,10,362
Missouri,2022,10,320
Montana,2022,10,103
Nebraska,2022,10,345
Nevada,2022,10,144
New Hampshire,2022,10,4
New Jersey,2022,10,556
New Mexico,2022,10,541
New York,2022,10,725
North Carolina,2022,10,660
North Dakota,2022,10,54
Ohio,2022,10,971
Oklahoma,2022,10,329
Oregon,2022,10,362
Pennsylvania,2022,10,547
Rhode Island,2022,10,83
South Carolina,2022,10,384
South Dakota,2022,10,60
Tennessee,2022,10,497
Texas,2022,10,1642
Utah,2022,10,518
Vermont,2022,10,33
Virginia,2022,10,1363
Washington,2022,10,389
West Virginia,2022,10,199
Wisconsin,2022,10,183
Wyoming,2022,10,37
Commonwealth of the Northern Mariana Islands,2022,10,X
Puerto Rico,2022,10,172
Virgin Islands,2022,10,7
New York City,2022,10,918
Alabama,2022,11,606
Alaska,2022,11,55
Arizona,2022,11,135
Arkansas,2022,11,537
California,2022,11,1383
Colorado,2022,11,1126
Connecticut,2022,11,462
Delaware,2022,11,83
District of Columbia,2022,11,82
Florida,2022,11,4604
Georgia,2022,11,1208
Hawaii,2022,11,13
Idaho,2022,11,262
Illinois,2022,11,1405
Indiana,2022,11,905
Iowa,2022,11,108
Kansas,2022,11,240
Kentucky,2022,11,696
Louisiana,2022,11,515
Maine,2022,11,111
Maryland,2022,11,602
Massachusetts,2022,11,804
Michigan,2022,11,879
Minnesota,2022,11,452
Mississippi,2022,11,308
Missouri,2022,11,362
Montana,2022,11,94
Nebraska,2022,11,328
Nevada,2022,11,197
New Hampshire,2022,11,5
New Jersey,2022,11,571
New Mexico,2022,11,639
New York,2022,11,901
North Carolina,2022,11,780
North Dakota,2022,11,64
Ohio,2022,11,1165
Oklahoma,2022,11,662
Oregon,2022,11,309
Pennsylvania,2022,11,609
Rhode Island,2022,11,107
South Carolina,2022,11,413
South Dakota,2022,11,73
Tennessee,2022,11,576
Texas,2022,11,1576
Utah,2022,11,535
Vermont,2022,11,33
Virginia,2022,11,1495
Washington,2022,11,419
West Virginia,2022,11,244
Wisconsin,2022,11,224
Wyoming,2022,11,48
Commonwealth of the Northern Mariana Islands,2022,11,X
Puerto Rico,2022,11,214
Virgin Islands,2022,11,10
New York City,2022,11,1124
Alabama,2022,12,644
Alaska,2022,12,29
Arizona,2022,12,154
Arkansas,2022,12,344
California,2022,12,1559
Colorado,2022,12,1199
Connecticut,2022,12,492
Delaware,2022,12,102
District of Columbia,2022,12,75
Florida,2022,12,4648
Georgia,2022,12,1317
Hawaii,2022,12,16
Idaho,2022,12,173
Illinois,2022,12,1498
Indiana,2022,12,763
Iowa,2022,12,89
Kansas,2022,12,230
Kentucky,2022,12,801
Louisiana,2022,12,583
Maine,2022,12,205
Maryland,2022,12,608
Massachusetts,2022,12,1069
Michigan,2022,12,903
Minnesota,2022,12,449
Mississippi,2022,12,294
Missouri,2022,12,304
Montana,2022,12,72
Nebraska,2022,12,350
Nevada,2022,12,202
New Hampshire,2022,12,34
New Jersey,2022,12,636
New Mexico,2022,12,743
New York,2022,12,1065
North Carolina,2022,12,760
North Dakota,2022,12,73
Ohio,2022,12,1121
Oklahoma,2022,12,303
Oregon,2022,12,370
Pennsylvania,2022,12,681
Rhode Island,2022,12,120
South Carolina,2022,12,425
South Dakota,2022,12,51
Tennessee,2022,12,586
Texas,2022,12,1547
Utah,2022,12,603
Vermont,2022,12,44
Virginia,2022,12,1488
Washington,2022,12,569
West Virginia,2022,12,294
Wisconsin,2022,12,239
Wyoming,2022,12,34
Commonwealth of the Northern Mariana Islands,2022,12,X
Puerto Rico,2022,12,212
Virgin Islands,2022,12,1
New York City,2022,12,1252
Alabama,2022,13,572
Alaska,2022,13,25
Arizona,2022,13,115
Arkansas,2022,13,341
California,2022,13,1556
Colorado,2022,13,1231
Connecticut,2022,13,717
Delaware,2022,13,70
District of Columbia,2022,13,208
Florida,2022,13,4945
Georgia,2022,13,1384
Hawaii,2022,13,18
Idaho,2022,13,154
Illinois,2022,13,1580
Indiana,2022,13,739
Iowa,2022,13,82
Kansas,2022,13,190
Kentucky,2022,13,901
Louisiana,2022,13,530
Maine,2022,13,181
Maryland,2022,13,655
Massachusetts,2022,13,1492
Michigan,2022,13,946
Minnesota,2022,13,456
Mississippi,2022,13,375
Missouri,2022,13,339
Montana,2022,13,65
Nebraska,2022,13,391
Nevada,2022,13,209
New Hampshire,2022,13,50
New Jersey,2022,13,721
New Mexico,2022,13,772
New York,2022,13,1339
North Carolina,2022,13,833
North Dakota,2022,13,55
Ohio,2022,13,1229
Oklahoma,2022,13,275
Oregon,2022,13,353
Pennsylvania,2022,13,790
Rhode Island,2022,13,138
South Carolina,2022,13,477
South Dakota,2022,13,46
Tennessee,2022,13,593
Texas,2022,13,1605
Utah,2022,13,581
Vermont,2022,13,34
Virginia,2022,13,1661
Washington,2022,13,585
West Virginia,2022,13,230
Wisconsin,2022,13,208
Wyoming,2022,13,43
Commonwealth of the Northern Mariana Islands,2022,13,X
Puerto Rico,2022,13,275
Virgin Islands,2022,13,1
New York City,2022,13,1457
Alabama,2022,14,541
Alaska,2022,14,32
Arizona,2022,14,140
Arkansas,2022,14,301
California,2022,14,1614
Colorado,2022,14,1394
Connecticut,2022,14,775
Delaware,2022,14,108
District of Columbia,2022,14,232
Florida,2022,14,5479
Georgia,2022,14,1264
Hawaii,2022,14,30
Idaho,2022,14,130
Illinois,2022,14,1654
Indiana,2022,14,806
Iowa,2022,14,82
Kansas,2022,14,208
Kentucky,2022,14,821
Louisiana,2022,14,576
Maine,2022,14,259
Maryland,2022,14,814
Massachusetts,2022,14,2044
Michigan,2022,14,967
Minnesota,2022,14,486
Mississippi,2022,14,331
Missouri,2022,14,332
Montana,2022,14,84
Nebraska,2022,14,350
Nevada,2022,14,191
New Hampshire,2022,14,22
New Jersey,2022,14,851
New Mexico,2022,14,952
New York,2022,14,1731
North Carolina,2022,14,1086
North Dakota,2022,14,67
Ohio,2022,14,1417
Oklahoma,2022,14,317
Oregon,2022,14,333
Pennsylvania,2022,14,811
Rhode Island,2022,14,200
South Carolina,2022,14,596
South Dakota,2022,14,39
Tennessee,2022,14,660
Texas,2022,14,1498
Utah,2022,14,488
Vermont,2022,14,82
Virginia,2022,14,1812
Washington,2022,14,526
West Virginia,2022,14,141
Wisconsin,2022,14,275
Wyoming,2022,14,24
Commonwealth of the Northern Mariana Islands,2022,14,X
Puerto Rico,2022,14,327
Virgin Islands,2022,14,9
New York City,2022,14,1833
Alabama,2022,15,646
Alaska,2022,15,37
Arizona,2022,15,141
Arkansas,2022,15,295
California,2022,15,1704
Colorado,2022,15,1510
Connecticut,2022,15,870
Delaware,2022,15,112
District of Columbia,2022,15,220
Florida,2022,15,6863
Georgia,2022,15,1335
Hawaii,2022,15,16
Idaho,2022,15,111
Illinois,2022,15,1799
Indiana,2022,15,727
Iowa,2022,15,77
Kansas,2022,15,187
Kentucky,2022,15,687
Louisiana,2022,15,490
Maine,2022,15,282
Maryland,2022,15,775
Massachusetts,2022,15,2493
Michigan,2022,15,951
Minnesota,2022,15,471
Mississippi,2022,15,381
Missouri,2022,15,326
Montana,2022,15,76
Nebraska,2022,15,328
Nevada,2022,15,237
New Hampshire,2022,15,44
New Jersey,2022,15,955
New Mexico,2022,15,1082
New York,2022,15,1548
North Carolina,2022,15,1142
North Dakota,2022,15,56
Ohio,2022,15,1312
Oklahoma,2022,15,578
Oregon,2022,15,440
Pennsylvania,2022,15,810
Rhode Island,2022,15,202
South Carolina,2022,15,646
South Dakota,2022,15,55
Tennessee,2022,15,832
Texas,2022,15,1394
Utah,2022,15,467
Vermont,2022,15,80
Virginia,2022,15,1954
Washington,2022,15,578
West Virginia,2022,15,116
Wisconsin,2022,15,237
Wyoming,2022,15,17
Commonwealth of the Northern Mariana Islands,2022,15,X
Puerto Rico,2022,15,420
Virgin Islands,2022,15,11
New York City,2022,15,1837
Alabama,2022,16,707
Alaska,2022,16,60
Arizona,2022,16,133
Arkansas,2022,16,259
California,2022,16,1921
Colorado,2022,16,1905
Connecticut,2022,16,811
Delaware,2022,16,117
District of Columbia,2022,16,183
Florida,2022,16,7654
Georgia,2022,16,1435
Hawaii,2022,16,29
Idaho,2022,16,133
Illinois,2022,16,1881
Indiana,2022,16,758
Iowa,2022,16,75
Kansas,2022,16,180
Kentucky,2022,16,745
Louisiana,2022,16,536
Maine,2022,16,290
Maryland,2022,16,825
Massachusetts,2022,16,2192
Michigan,2022,16,1023
Minnesota,2022,16,494
Mississippi,2022,16,338
Missouri,2022,16,332
Montana,2022,16,87
Nebraska,2022,16,359
Nevada,2022,16,222
New Hampshire,2022,16,22
New Jersey,2022,16,872
New Mexico,2022,16,1238
New York,2022,16,1329
North Carolina,2022,16,1178
North Dakota,2022,16,42
Ohio,2022,16,1320
Oklahoma,2022,16,176
Oregon,2022,16,517
Pennsylvania,2022,16,833
Rhode Island,2022,16,161
South Carolina,2022,16,692
South Dakota,2022,16,43
Tennessee,2022,16,735
Texas,2022,16,1400
Utah,2022,16,425
Vermont,2022,16,56
Virginia,2022,16,1958
Washington,2022,16,764
West Virginia,2022,16,69
Wisconsin,2022,16,253
Wyoming,2022,16,29
Commonwealth of the Northern Mariana Islands,2022,16,X
Puerto Rico,2022,16,583
Virgin Islands,2022,16,9
New York City,2022,16,1694
Alabama,2022,17,704
Alaska,2022,17,40
Arizona,2022,17,142
Arkansas,2022,17,212
California,2022,17,2210
Colorado,2022,17,1835
Connecticut,2022,17,885
Delaware,2022,17,100
District of Columbia,2022,17,225
Florida,2022,17,8240
Georgia,2022,17,1673
Hawaii,2022,17,47
Idaho,2022,17,115
Illinois,2022,17,1908
Indiana,2022,17,833
Iowa,2022,17,67
Kansas,2022,17,161
Kentucky,2022,17,819
Louisiana,2022,17,496
Maine,2022,17,365
Maryland,2022,17,795
Massachusetts,2022,17,2065
Michigan,2022,17,1280
Minnesota,2022,17,453
Mississippi,2022,17,347
Missouri,2022,17,313
Montana,2022,17,76
Nebraska,2022,17,327
Nevada,2022,17,252
New Hampshire,2022,17,13
New Jersey,2022,17,887
New Mexico,2022,17,1258
New York,2022,17,1418
North Carolina,2022,17,1155
North Dakota,2022,17,48
Ohio,2022,17,1132
Oklahoma,2022,17,478
Oregon,2022,17,570
Pennsylvania,2022,17,844
Rhode Island,2022,17,171
South Carolina,2022,17,593
South Dakota,2022,17,51
Tennessee,2022,17,812
Texas,2022,17,580
Utah,2022,17,407
Vermont,2022,17,38
Virginia,2022,17,2193
Washington,2022,17,951
West Virginia,2022,17,101
Wisconsin,2022,17,233
Wyoming,2022,17,26
Commonwealth of the Northern Mariana Islands,2022,17,X
Puerto Rico,2022,17,636
Virgin Islands,2022,17,4
New York City,2022,17,1833
Alabama,2022,18,739
Alaska,2022,18,54
Arizona,2022,18,152
Arkansas,2022,18,204
California,2022,18,2419
Colorado,2022,18,1952
Connecticut,2022,18,1090
Delaware,2022,18,121
District of Columbia,2022,18,299
Florida,2022,18,9574
Georgia,2022,18,1747
Hawaii,2022,18,45
Idaho,2022,18,118
Illinois,2022,18,1845
Indiana,2022,18,805
Iowa,2022,18,63
Kansas,2022,18,151
Kentucky,2022,18,783
Louisiana,2022,18,494
Maine,2022,18,356
Maryland,2022,18,932
Massachusetts,2022,18,2406
Michigan,2022,18,1252
Minnesota,2022,18,465
Mississippi,2022,18,322
Missouri,2022,18,289
Montana,2022,18,62
Nebraska,2022,18,282
Nevada,2022,18,278
New Hampshire,2022,18,12
New Jersey,2022,18,1120
New Mexico,2022,18,1255
New York,2022,18,1765
North Carolina,2022,18,1162
North Dakota,2022,18,51
Ohio,2022,18,1276
Oklahoma,2022,18,227
Oregon,2022,18,627
Pennsylvania,2022,18,892
Rhode Island,2022,18,255
South Carolina,2022,18,708
South Dakota,2022,18,50
Tennessee,2022,18,761
Texas,2022,18,1330
Utah,2022,18,385
Vermont,2022,18,46
Virginia,2022,18,2666
Washington,2022,18,971
West Virginia,2022,18,85
Wisconsin,2022,18,278
Wyoming,2022,18,29
Commonwealth of the Northern Mariana Islands,2022,18,X
Puerto Rico,2022,18,537
Virgin Islands,2022,18,5
New York City,2022,18,2006
Alabama,2022,19,762
Alaska,2022,19,68
Arizona,2022,19,187
Arkansas,2022,19,192
California,2022,19,2603
Colorado,2022,19,1822
Connecticut,2022,19,1098
Delaware,2022,19,122
District of Columbia,2022,19,266
Florida,2022,19,12238
Georgia,2022,19,2108
Hawaii,2022,19,65
Idaho,2022,19,92
Illinois,2022,19,1983
Indiana,2022,19,811
Iowa,2022,19,55
Kansas,2022,19,124
Kentucky,2022,19,625
Louisiana,2022,19,612
Maine,2022,19,430
Maryland,2022,19,1085
Massachusetts,2022,19,2561
Michigan,2022,19,1539
Minnesota,2022,19,405
Mississippi,2022,19,240
Missouri,2022,19,281
Montana,2022,19,61
Nebraska,2022,19,298
Nevada,2022,19,271
New Hampshire,2022,19,15
New Jersey,2022,19,1155
New Mexico,2022,19,1122
New York,2022,19,1940
North Carolina,2022,19,1372
North Dakota,2022,19,46
Ohio,2022,19,1236
Oklahoma,2022,19,476
Oregon,2022,19,657
Pennsylvania,2022,19,905
Rhode Island,2022,19,188
South Carolina,2022,19,735
South Dakota,2022,19,57
Tennessee,2022,19,710
Texas,2022,19,699
Utah,2022,19,353
Vermont,2022,19,35
Virginia,2022,19,3090
Washington,2022,19,992
West Virginia,2022,19,83
Wisconsin,2022,19,266
Wyoming,2022,19,21
Commonwealth of the Northern Mariana Islands,2022,19,X
Puerto Rico,2022,19,491
Virgin Islands,2022,19,13
New York City,2022,19,2356
Alabama,2022,20,703
Alaska,2022,20,76
Arizona,2022,20,149
Arkansas,2022,20,155
California,2022,20,3040
Colorado,2022,20,1608
Connecticut,2022,20,996
Delaware,2022,20,146
District of Columbia,2022,20,283
Florida,2022,20,14478
Georgia,2022,20,2156
Hawaii,2022,20,58
Idaho,2022,20,91
Illinois,2022,20,1753
Indiana,2022,20,779
Iowa,2022,20,46
Kansas,2022,20,151
Kentucky,2022,20,777
Louisiana,2022,20,652
Maine,2022,20,391
Maryland,2022,20,1036
Massachusetts,2022,20,1911
Michigan,2022,20,1292
Minnesota,2022,20,381
Mississippi,2022,20,240
Missouri,2022,20,286
Montana,2022,20,84
Nebraska,2022,20,279
Nevada,2022,20,369
New Hampshire,2022,20,9
New Jersey,2022,20,1179
New Mexico,2022,20,1048
New York,2022,20,1530
North Carolina,2022,20,1517
North Dakota,2022,20,63
Ohio,2022,20,1185
Oklahoma,2022,20,354
Oregon,2022,20,736
Pennsylvania,2022,20,858
Rhode Island,2022,20,203
South Carolina,2022,20,695
South Dakota,2022,20,52
Tennessee,2022,20,703
Texas,2022,20,1396
Utah,2022,20,374
Vermont,2022,20,41
Virginia,2022,20,3428
Washington,2022,20,1051
West Virginia,2022,20,95
Wisconsin,2022,20,253
Wyoming,2022,20,30
Commonwealth of the Northern Mariana Islands,2022,20,X
Puerto Rico,2022,20,386
Virgin Islands,2022,20,3
New York City,2022,20,2517
Alabama,2022,21,719
Alaska,2022,21,91
Arizona,2022,21,165
Arkansas,2022,21,172
California,2022,21,3017
Colorado,2022,21,1383
Connecticut,2022,21,793
Delaware,2022,21,130
District of Columbia,2022,21,241
Florida,2022,21,17313
Georgia,2022,21,2119
Hawaii,2022,21,39
Idaho,2022,21,125
Illinois,2022,21,1580
Indiana,2022,21,640
Iowa,2022,21,37
Kansas,2022,21,136
Kentucky,2022,21,526
Louisiana,2022,21,568
Maine,2022,21,304
Maryland,2022,21,927
Massachusetts,2022,21,1445
Michigan,2022,21,1043
Minnesota,2022,21,324
Mississippi,2022,21,289
Missouri,2022,21,291
Montana,2022,21,77
Nebraska,2022,21,202
Nevada,2022,21,362
New Hampshire,2022,21,5
New Jersey,2022,21,1078
New Mexico,2022,21,1000
New York,2022,21,1283
North Carolina,2022,21,1453
North Dakota,2022,21,45
Ohio,2022,21,1023
Oklahoma,2022,21,99
Oregon,2022,21,739
Pennsylvania,2022,21,781
Rhode Island,2022,21,167
South Carolina,2022,21,678
South Dakota,2022,21,41
Tennessee,2022,21,689
Texas,2022,21,433
Utah,2022,21,412
Vermont,2022,21,25
Virginia,2022,21,3225
Washington,2022,21,1103
West Virginia,2022,21,79
Wisconsin,2022,21,214
Wyoming,2022,21,25
Commonwealth of the Northern Mariana Islands,2022,21,X
Puerto Rico,2022,21,259
Virgin Islands,2022,21,25
New York City,2022,21,2436
Alabama,2022,22,642
Alaska,2022,22,70
Arizona,2022,22,133
Arkansas,2022,22,174
California,2022,22,3067
Colorado,2022,22,1128
Connecticut,2022,22,758
Delaware,2022,22,136
District of Columbia,2022,22,248
Florida,2022,22,17372
Georgia,2022,22,2096
Hawaii,2022,22,38
Idaho,2022,22,104
Illinois,2022,22,1572
Indiana,2022,22,729
Iowa,2022,22,27
Kansas,2022,22,122
Kentucky,2022,22,562
Louisiana,2022,22,594
Maine,2022,22,207
Maryland,2022,22,908
Massachusetts,2022,22,1073
Michigan,2022,22,863
Minnesota,2022,22,261
Mississippi,2022,22,258
Missouri,2022,22,273
Montana,2022,22,76
Nebraska,2022,22,267
Nevada,2022,22,382
New Hampshire,2022,22,1
New Jersey,2022,22,1057
New Mexico,2022,22,883
New York,2022,22,1093
North Carolina,2022,22,1638
North Dakota,2022,22,37
Ohio,2022,22,1001
Oklahoma,2022,22,74
Oregon,2022,22,687
Pennsylvania,2022,22,721
Rhode Island,2022,22,92
South Carolina,2022,22,716
South Dakota,2022,22,49
Tennessee,2022,22,701
Texas,2022,22,1378
Utah,2022,22,383
Vermont,2022,22,30
Virginia,2022,22,3313
Washington,2022,22,997
West Virginia,2022,22,110
Wisconsin,2022,22,192
Wyoming,2022,22,22
Commonwealth of the Northern Mariana Islands,2022,22,X
Puerto Rico,2022,22,283
Virgin Islands,2022,22,6
New York City,2022,22,2250
Alabama,2022,23,650
Alaska,2022,23,53
Arizona,2022,23,118
Arkansas,2022,23,136
California,2022,23,2688
Colorado,2022,23,899
Connecticut,2022,23,677
Delaware,2022,23,116
District of Columbia,2022,23,307
Florida,2022,23,14194
Georgia,2022,23,1806
Hawaii,2022,23,44
Idaho,2022,23,77
Illinois,2022,23,1316
Indiana,2022,23,631
Iowa,2022,23,37
Kansas,2022,23,97
Kentucky,2022,23,473
Louisiana,2022,23,520
Maine,2022,23,199
Maryland,2022,23,1015
Massachusetts,2022,23,930
